"";"full_id";"gender";"stadi1";"stadi2";"stadi3";"stadi4";"stadi5";"stadi6";"stadi7";"stadi8";"stadi9";"stadi10";"stadi11";"stadi12";"stadi13";"stadi14";"stadi15";"stadi16";"stadi17";"stadi18";"stadi19";"stadi20";"rse1";"rse2";"rse3";"rse4";"rse5";"rse6";"rse7";"rse8";"rse9";"rse10";"apq26";"apq28";"apq35";"apq40";"rse2.r";"rse5.r";"rse6.r";"rse8.r";"rse9.r";"stadi3.r";"stadi7.r";"stadi11.r";"stadi15.r";"stadi19.r";"apq40.r";"depression";"angst";"selbstwert";"strafen";"negative_affect";"negative_affect_z";"selbstwert_z"
"141";1143;"Männlich";2;1;3;2;2;1;3;2;1;1;1;1;2;1;3;1;1;1;2;2;5;1;4;3;1;1;4;2;1;3;1;1;1;5;5;5;5;4;5;2;2;4;2;3;1;2,1;1,3;4,1;1;3,4;-0,77356472404036;0,628864213496472
"142";1144;"Männlich";2;2;3;1;2;1;2;1;2;2;2;2;1;1;3;1;2;1;3;1;4;1;4;5;1;1;5;2;1;5;1;1;1;4;5;5;5;4;5;2;3;3;2;2;2;1,8;1,6;4,5;1,25;3,4;-0,77356472404036;1,26805549705035
"143";1145;"Weiblich";3;4;2;3;3;4;1;2;2;3;2;3;3;4;2;2;3;4;2;3;2;4;2;2;4;4;2;5;5;1;1;1;1;5;2;2;2;1;1;3;4;3;3;3;1;2,9;3,3;2,1;1;6,2;1,90374518599813;-2,56709220427293
"144";1146;"Weiblich";2;2;3;1;2;1;3;2;3;2;2;2;2;1;3;2;2;2;3;2;4;3;4;4;2;2;4;4;2;3;1;1;1;4;3;4;4;2;4;2;2;3;2;2;2;2;1,9;3,8;1,25;3,9;-0,295473668676344;0,149470750831063
"145";1147;"Weiblich";4;3;2;3;3;3;2;3;2;2;2;3;2;2;2;3;3;2;2;3;1;5;2;2;4;5;2;5;5;2;1;1;1;5;1;2;1;1;1;3;3;3;3;3;1;3;2,6;1,9;1;5,6;1,33003591956131;-2,88668784604987
"146";1148;"Männlich";2;2;3;1;2;1;3;1;1;2;2;1;1;1;2;1;1;1;2;1;3;1;4;4;2;1;4;1;1;4;1;1;1;4;5;4;5;5;5;2;2;3;3;3;2;1,8;1,4;3,9;1,25;3,2;-0,964801146185967;0,309268571719533
"147";1149;"Männlich";2;3;2;3;2;3;3;2;1;3;2;2;2;1;2;3;2;2;2;1;4;3;4;4;1;4;4;4;2;4;1;1;1;5;3;5;2;2;4;3;2;3;3;3;1;2,5;2,1;3,8;1;4,6;0,373853808833279;0,149470750831063
"148";1150;"Männlich";1;1;3;1;1;1;4;1;2;1;3;1;1;1;4;1;1;1;3;1;5;1;4;4;1;1;5;1;1;1;1;1;1;5;5;5;5;5;5;2;1;2;1;2;1;1,3;1,1;4;1;2,4;-1,72974683476839;0,469066392608003
"149";1151;"Männlich";2;3;2;1;2;2;3;2;1;2;3;1;2;2;3;1;1;2;3;2;4;1;4;4;1;1;4;1;1;4;2;1;2;3;5;5;5;5;5;3;2;2;2;2;3;1,8;1,9;4,1;2;3,7;-0,48671009082195;0,628864213496472
"150";1152;"Weiblich";2;4;4;1;2;2;4;1;3;2;3;1;1;1;4;1;2;3;4;2;3;2;4;4;1;1;5;2;1;4;1;2;2;5;4;5;5;4;5;1;1;2;1;1;1;1,2;2,2;4,1;1,5;3,4;-0,77356472404036;0,628864213496472
"151";1153;"Männlich";2;3;2;1;2;3;2;2;1;3;2;1;1;3;3;1;1;3;2;1;4;4;3;4;2;2;4;2;2;4;1;1;2;4;2;4;4;4;4;3;3;3;2;3;2;2;2,2;3,5;1,5;4,2;-0,00861903545793394;-0,329922711834347
"152";1154;"Weiblich";1;1;4;1;1;1;3;1;1;2;3;2;2;2;3;1;2;2;3;1;5;2;4;5;1;2;5;3;1;5;1;1;1;5;4;5;4;3;5;1;2;2;2;2;1;1,5;1,5;4,5;1;3;-1,15603756833157;1,26805549705035
"153";1155;"Weiblich";4;4;2;4;4;4;1;3;2;4;2;4;3;4;3;4;4;4;2;4;2;4;4;3;3;4;2;4;4;2;1;2;2;4;2;3;2;2;2;3;4;3;2;3;2;3,4;3,7;2,6;1,75;7,1;2,76430908565336;-1,76810309983058
"154";1156;"Weiblich";3;2;3;2;2;2;3;1;2;2;2;2;2;2;3;2;2;2;3;2;3;3;4;4;3;4;3;3;3;3;1;1;2;4;3;3;2;3;3;2;2;3;2;2;2;2;2,1;3,1;1,5;4,1;-0,104237246530738;-0,969113995388227
"155";1157;"Weiblich";2;1;3;1;2;1;3;2;3;1;3;1;1;1;3;1;1;1;3;2;4;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;2;2;2;2;2;1;1,7;1,4;4,5;1;3,1;-1,06041935725877;1,26805549705035
"156";1158;"Weiblich";3;3;3;1;3;3;3;2;2;3;2;1;2;2;3;2;2;3;3;2;4;1;5;5;1;1;5;3;1;5;2;1;3;1;5;5;5;3;5;2;2;3;2;2;5;1,9;2,6;4,7;2,75;4,5;0,278235597760476;1,58765113882729
"157";1159;"Männlich";1;2;3;2;1;2;3;2;2;2;3;1;1;2;3;1;2;2;3;1;4;1;4;4;1;1;4;2;1;4;2;1;2;3;5;5;5;4;5;2;2;2;2;2;3;1,7;1,7;4,2;2;3,4;-0,773564724040361;0,788662034384943
"158";1160;"Männlich";1;1;3;1;1;1;3;1;1;1;1;1;1;1;4;1;1;2;4;1;4;1;4;4;1;1;5;1;1;5;1;1;1;3;5;5;5;5;5;2;2;4;1;1;3;1,5;1,1;4,3;1,5;2,6;-1,53851041262279;0,948459855273412
"159";1161;"Weiblich";2;1;3;1;2;1;4;1;1;2;3;1;2;1;4;1;2;1;3;1;4;2;4;3;2;2;3;3;1;4;1;1;1;5;4;4;4;3;5;2;1;2;1;2;1;1,3;1,5;3,8;1;2,8;-1,34727399047718;0,149470750831063
"160";1162;"Weiblich";3;4;3;3;4;4;3;2;2;4;2;2;4;4;2;2;2;3;4;2;3;5;4;2;3;3;3;5;4;3;1;1;1;5;1;3;3;1;2;2;2;3;3;1;1;2,2;3,4;2,9;1;5,6;1,33003591956131;-1,28870963716517
"161";1163;"Weiblich";1;2;3;1;2;3;4;1;1;3;3;1;2;2;3;1;1;3;3;1;4;2;4;4;2;2;4;3;2;4;1;2;1;3;4;4;4;3;4;2;1;2;2;2;3;1,4;2;3,9;1,75;3,4;-0,773564724040361;0,309268571719533
"162";1164;"Weiblich";3;3;3;1;3;2;3;1;2;2;3;2;1;2;3;1;3;2;2;2;3;4;4;3;3;1;4;3;2;4;1;1;1;5;2;3;5;3;4;2;2;2;2;3;1;1,8;2,3;3,5;1;4,1;-0,104237246530738;-0,329922711834347
"163";1165;"Männlich";2;3;4;1;2;2;4;2;1;2;3;1;1;1;3;1;1;1;3;1;4;1;4;4;2;1;4;4;1;4;1;2;2;3;5;4;5;2;5;1;1;2;2;2;3;1,4;1,6;4,3;2;3;-1,15603756833157;0,948459855273412
"164";1166;"Weiblich";1;1;4;1;1;1;4;1;2;2;4;1;2;1;4;1;1;2;4;2;5;1;5;5;1;1;5;1;1;5;1;1;1;3;5;5;5;5;5;1;1;1;1;1;3;1,1;1,4;4,6;1,5;2,5;-1,63412862369559;1,42785331793882
"165";1167;"Männlich";2;2;3;1;2;2;3;2;1;2;2;2;2;2;2;1;1;1;3;2;4;2;4;5;1;1;5;2;1;5;1;1;2;5;4;5;5;4;5;2;2;3;3;2;1;2;1,7;4,4;1,25;3,7;-0,48671009082195;1,10825767616188
"166";1168;"Weiblich";2;2;3;1;2;2;3;2;2;2;2;2;2;2;2;1;3;2;3;1;3;3;4;3;2;2;3;4;3;5;1;1;1;4;3;4;4;2;3;2;2;3;3;2;2;1,9;2,1;3,6;1,25;4;-0,199855457603541;-0,170124890945877
"167";1169;"Weiblich";2;2;4;1;2;1;3;1;2;1;3;1;2;1;4;3;1;1;3;2;4;2;4;4;1;2;4;2;2;4;1;1;3;3;4;5;4;4;4;1;2;2;1;2;3;1,6;1,5;3,9;2;3,1;-1,06041935725877;0,309268571719533
"168";1170;"Weiblich";1;2;4;1;2;2;4;2;2;1;3;1;1;2;4;1;2;2;4;2;4;3;4;3;1;2;5;1;2;5;1;2;1;5;3;5;4;5;4;1;1;2;1;1;1;1,3;1,7;3,8;1,25;3;-1,15603756833157;0,149470750831063
"169";1171;"Männlich";2;2;3;1;1;1;3;1;2;2;2;1;2;1;4;1;2;2;3;1;4;3;3;3;2;2;4;3;1;5;1;1;1;5;3;4;4;3;5;2;2;3;1;2;1;1,5;1,7;3,8;1;3,2;-0,964801146185967;0,149470750831063
"170";1172;"Männlich";3;2;3;2;3;2;4;1;2;2;3;1;2;1;3;1;2;2;4;1;4;2;4;4;2;2;4;3;1;4;2;2;2;4;4;4;4;3;5;2;1;2;2;1;2;1,4;2,1;4;2;3,5;-0,677946512967557;0,469066392608003
"171";1174;"Weiblich";2;2;3;1;2;2;3;1;1;1;3;1;3;1;4;2;2;1;3;1;4;3;4;3;2;2;5;1;1;5;1;2;2;3;3;4;4;5;5;2;2;2;1;2;3;1,5;1,7;3,8;2;3,2;-0,964801146185967;0,149470750831063
"172";1175;"Männlich";2;1;4;1;1;1;4;1;2;1;2;1;2;1;4;1;2;1;3;1;4;1;5;4;4;1;4;3;1;4;4;4;4;4;5;2;5;3;5;1;1;3;1;2;2;1,3;1,4;4,1;3,5;2,7;-1,44289220154998;0,628864213496472
"173";1176;"Weiblich";3;1;2;1;2;1;3;2;3;1;3;1;2;2;NA;3;2;1;3;1;3;1;5;4;2;1;5;2;2;4;1;1;1;5;5;4;5;4;4;3;2;2;NA;2;1;1,88888888888889;1,8;4,1;1;3,68888888888889;-0,497334336496706;0,628864213496472
"174";1177;"Weiblich";1;2;4;1;1;2;2;1;1;2;2;2;1;2;3;2;2;2;2;1;5;2;4;3;2;2;5;1;1;5;1;1;1;1;4;4;4;5;5;1;3;3;2;3;5;1,9;1,6;4;2;3,5;-0,677946512967557;0,469066392608003
"175";1178;"Männlich";4;4;2;3;3;3;2;4;3;3;2;3;3;3;2;4;3;3;2;3;1;2;3;3;3;3;2;4;3;2;1;1;1;5;4;3;3;2;3;3;3;3;3;3;1;3,2;3,2;2,8;1;6,4;2,09498160814374;-1,44850745805364
"176";1179;"Männlich";2;2;3;1;2;2;3;1;2;2;2;1;2;1;3;1;2;1;2;1;4;2;4;4;2;3;4;4;1;4;1;1;1;4;4;4;3;2;5;2;2;3;2;3;2;1,7;1,8;4;1,25;3,5;-0,677946512967557;0,469066392608003
"177";1180;"Männlich";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2,5;2;3;3;4,5;0,278235597760476;-1,1289118162767
"178";1181;"Weiblich";4;4;2;3;4;3;2;2;4;4;2;3;3;2;2;3;4;3;2;4;2;4;4;4;2;5;4;5;3;2;1;1;2;3;2;4;1;1;3;3;3;3;3;3;3;3;3,5;3,1;1,75;6,5;2,19059981921654;-0,969113995388227
"179";1182;"Weiblich";3;3;3;1;2;3;3;2;2;3;3;2;2;2;3;2;3;4;3;2;3;4;4;4;2;3;4;4;3;3;2;1;1;5;2;4;3;2;3;2;2;2;2;2;1;1,9;2,7;3,4;1,25;4,6;0,373853808833279;-0,489720532722817
"180";1183;"Weiblich";1;2;3;1;1;2;3;1;1;2;3;1;2;2;3;2;1;2;3;2;4;2;5;3;2;3;5;3;2;4;1;1;1;4;4;4;3;3;4;2;2;2;2;2;2;1,7;1,6;3,9;1,25;3,3;-0,869182935113164;0,309268571719533
"181";1184;"Weiblich";3;3;3;2;3;2;2;1;3;2;2;1;2;2;2;2;3;2;2;2;3;3;3;3;3;3;3;3;2;3;3;2;2;4;3;3;3;3;4;2;3;3;3;3;2;2,2;2,5;3,1;2,25;4,7;0,469472019906083;-0,969113995388227
"182";1185;"Männlich";2;2;3;1;2;2;3;1;1;2;3;1;2;1;3;1;2;2;3;2;4;1;4;4;1;1;5;3;1;3;1;1;1;5;5;5;5;3;5;2;2;2;2;2;1;1,6;1,8;4,3;1;3,4;-0,77356472404036;0,948459855273412
"183";1186;"Männlich";2;3;2;1;2;2;2;1;1;2;1;1;3;2;2;2;1;2;1;1;4;2;4;4;1;2;4;2;1;4;2;1;2;3;4;5;4;4;5;3;3;4;3;4;3;2,3;2;4;2;4,3;0,086999175614869;0,469066392608003
"184";1187;"Männlich";2;2;3;1;2;2;3;2;2;2;3;2;2;2;3;2;2;2;3;2;4;2;4;3;3;2;4;2;2;4;1;1;4;4;4;3;4;4;4;2;2;2;2;2;2;1,9;2;3,6;2;3,9;-0,295473668676344;-0,170124890945877
"185";1188;"Männlich";1;2;3;2;1;1;4;1;2;3;3;1;1;1;4;1;1;1;3;1;4;1;4;4;1;1;5;3;1;5;1;1;2;4;5;5;5;3;5;2;1;2;1;2;2;1,4;1,4;4,5;1,5;2,8;-1,34727399047718;1,26805549705035
"186";1189;"Männlich";3;2;1;2;3;2;3;1;2;2;1;2;2;1;4;3;4;3;2;2;4;4;5;4;3;3;4;1;3;4;1;1;1;5;2;3;3;5;3;4;2;4;1;3;1;2,4;2,4;3,3;1;4,8;0,565090230978886;-0,649518353611287
"187";1190;"Weiblich";3;2;3;2;2;2;4;1;1;2;3;2;2;1;3;1;2;2;3;2;3;3;4;4;3;1;4;3;2;3;1;1;1;5;3;3;5;3;4;2;1;2;2;2;1;1,7;1,9;3,6;1;3,6;-0,582328301894754;-0,170124890945877
"188";1191;"Weiblich";4;3;2;3;4;2;2;4;2;2;2;3;3;2;2;3;4;2;2;3;2;4;3;3;3;4;5;5;4;1;1;1;1;5;2;3;2;1;2;3;3;3;3;3;1;3,1;2,8;2,8;1;5,9;1,61689055277972;-1,44850745805364
"189";1192;"Weiblich";2;3;2;2;2;2;2;3;2;3;3;3;2;1;3;4;3;2;3;3;2;4;3;2;3;4;3;3;4;3;1;1;1;3;2;3;2;3;2;3;3;2;2;2;3;2,7;2,2;2,5;1,5;4,9;0,660708442051689;-1,92790092071905
"190";1193;"Weiblich";3;2;3;1;2;2;3;1;1;2;3;1;1;2;3;1;2;2;3;2;4;1;4;3;3;2;4;2;1;5;2;1;1;5;5;3;4;4;5;2;2;2;2;2;1;1,6;1,9;3,9;1,25;3,5;-0,677946512967557;0,309268571719533
"191";1194;"Männlich";3;3;4;2;3;1;4;1;3;3;4;1;2;2;4;1;2;2;3;1;4;2;4;4;1;2;1;3;1;5;1;1;1;5;4;5;4;3;5;1;1;1;1;2;1;1,2;2,4;3,9;1;3,6;-0,582328301894754;0,309268571719533
"192";1195;"Männlich";2;1;2;2;1;2;3;2;1;2;1;2;1;2;3;2;1;2;2;2;3;4;4;3;2;3;4;3;2;4;2;2;2;4;2;4;3;3;4;3;2;4;2;3;2;2,4;1,5;3,4;2;3,9;-0,295473668676344;-0,489720532722817
"193";1196;"Weiblich";2;2;3;1;1;2;2;1;2;2;3;4;2;2;2;1;1;2;2;2;3;2;5;5;1;1;4;4;4;5;1;1;2;5;4;5;5;2;2;2;3;2;3;3;1;2,2;1,8;4,2;1,25;4;-0,199855457603541;0,788662034384943
"194";1197;"Männlich";4;3;2;3;4;3;1;2;2;2;1;2;3;3;1;3;4;2;1;2;2;4;3;4;4;5;2;4;4;2;2;1;3;4;2;2;1;2;2;3;4;4;4;4;2;3,1;3;2,4;2;6,1;1,80812697492533;-2,08769874160752
"195";1198;"Weiblich";3;3;3;2;3;3;2;2;3;3;2;2;3;4;3;3;3;3;3;2;3;3;4;4;4;3;3;4;4;2;2;3;1;5;3;2;3;2;2;2;3;3;2;2;1;2,3;3,1;3;1,75;5,4;1,13879949741571;-1,1289118162767
"196";1199;"Weiblich";2;2;3;1;3;2;3;1;2;2;3;1;2;2;3;1;3;2;3;1;3;3;4;5;2;2;5;4;1;4;1;1;1;5;3;4;4;2;5;2;2;2;2;2;1;1,5;2,2;4,1;1;3,7;-0,48671009082195;0,628864213496472
"197";1200;"Weiblich";3;2;3;2;3;2;4;3;3;2;2;3;3;2;3;3;3;3;3;2;2;2;3;3;4;3;3;4;3;2;2;3;2;5;4;2;3;2;3;2;1;3;2;2;1;2,3;2,6;2,9;2;4,9;0,660708442051689;-1,28870963716517
"198";1201;"Weiblich";1;2;2;2;4;1;1;3;2;1;4;4;3;2;2;3;2;1;2;2;3;1;2;1;4;5;3;1;3;5;5;3;2;2;5;2;1;5;3;3;4;1;3;3;4;2,8;1,9;2,6;3,5;4,7;0,469472019906082;-1,76810309983058
"199";1202;"Männlich";2;2;3;1;2;2;3;2;1;2;2;1;1;1;3;1;1;2;3;1;4;1;4;4;1;1;5;1;1;5;1;1;1;4;5;5;5;5;5;2;2;3;2;2;2;1,7;1,6;4,3;1,25;3,3;-0,869182935113164;0,948459855273412
"200";1203;"Weiblich";3;2;3;3;3;3;3;2;2;3;3;2;2;3;3;1;3;2;3;2;2;2;4;3;3;3;3;5;3;2;1;1;1;5;4;3;3;1;3;2;2;2;2;2;1;2;2,6;3,2;1;4,6;0,373853808833279;-0,809316174499757
"201";1204;"Männlich";2;2;3;1;2;1;4;1;2;1;3;1;2;1;3;1;1;1;3;1;4;2;4;5;1;2;4;1;1;4;1;1;1;5;4;5;4;5;5;2;1;2;2;2;1;1,4;1,5;4;1;2,9;-1,25165577940438;0,469066392608003
"202";1205;"Männlich";2;2;3;2;2;2;2;2;2;2;3;2;3;2;1;2;3;2;3;2;3;4;5;5;4;5;5;4;1;4;4;5;3;2;2;2;1;2;5;2;3;2;4;2;4;2,3;2,2;3,6;4;4,5;0,278235597760476;-0,170124890945877
"203";1206;"Weiblich";3;3;4;2;1;2;2;2;1;2;2;2;1;1;4;2;1;2;3;2;3;4;2;4;3;4;4;3;2;4;1;1;1;5;2;3;2;3;4;1;3;3;1;2;1;2;1,7;3,1;1;3,7;-0,48671009082195;-0,969113995388227
"204";1207;"Weiblich";3;3;3;2;3;2;3;2;2;3;2;2;3;2;2;3;3;2;2;2;3;4;4;4;3;3;3;5;5;3;1;3;3;3;2;3;3;1;1;2;2;3;3;3;3;2,4;2,6;3,1;2,5;5;0,756326653124492;-0,969113995388227
"205";1208;"Weiblich";2;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;3;3;4;3;2;2;4;4;3;3;1;1;2;3;3;4;4;2;3;3;3;3;3;3;3;2,5;2,2;3,5;1,75;4,7;0,469472019906083;-0,329922711834347
"206";1209;"Weiblich";4;2;3;2;4;2;3;3;4;2;2;2;4;3;3;2;4;4;2;2;4;3;4;4;2;3;5;4;3;3;1;1;1;5;3;4;3;2;3;2;2;3;2;3;1;2,3;3,3;3,7;1;5,6;1,33003591956131;-0,0103270700574068
"207";1210;"Weiblich";3;4;2;3;2;1;2;3;3;2;2;1;4;3;2;1;1;3;2;1;3;3;3;4;2;4;4;2;3;4;1;1;3;1;3;4;2;4;3;3;3;3;3;3;5;2,4;2,6;3,2;2,5;5;0,756326653124492;-0,809316174499757
"208";1211;"Männlich";2;2;3;1;1;1;3;2;2;2;2;3;4;1;4;2;2;1;3;1;3;3;4;3;3;3;4;2;2;3;1;1;1;4;3;3;3;4;4;2;2;3;1;2;2;1,9;1,8;3,2;1,25;3,7;-0,48671009082195;-0,809316174499757
"209";1212;"Weiblich";2;2;3;1;1;2;4;1;1;2;2;1;1;1;4;1;1;2;3;1;2;2;3;4;2;3;4;3;2;3;4;3;3;3;4;4;3;3;4;2;1;3;1;2;3;1,4;1,5;3,4;3,25;2,9;-1,25165577940438;-0,489720532722817
"210";1213;"Weiblich";4;4;1;3;4;4;2;2;2;2;1;3;3;2;2;3;3;3;2;3;3;4;5;1;3;4;4;4;3;3;1;1;1;5;2;3;2;2;3;4;3;4;3;3;1;3,1;3,1;3;1;6,2;1,90374518599813;-1,1289118162767
"211";1214;"Weiblich";3;4;2;3;3;2;3;3;3;3;2;2;3;2;2;2;3;2;2;3;3;4;5;3;2;4;4;4;2;3;1;4;1;5;2;4;2;2;4;3;2;3;3;3;1;2,7;2,8;3,4;1,75;5,5;1,23441770848851;-0,489720532722817
"212";1215;"Männlich";2;1;3;2;2;3;3;1;2;2;3;2;2;2;3;2;2;2;3;2;5;2;5;3;2;1;5;5;1;5;1;1;1;4;4;4;5;1;5;2;2;2;2;2;2;1,9;2;4,6;1,25;3,9;-0,295473668676344;1,42785331793882
"213";1216;"Männlich";2;2;2;3;2;2;2;3;1;3;3;3;2;1;3;3;2;3;2;2;4;3;4;3;4;3;2;3;1;4;1;1;1;5;3;2;3;3;5;3;3;2;2;3;1;2,7;2;3,3;1;4,7;0,469472019906083;-0,649518353611287
"214";1217;"Weiblich";3;3;3;2;1;2;2;2;1;4;2;2;1;2;3;2;2;3;2;2;3;3;4;4;3;3;3;5;3;3;1;2;2;3;3;3;3;1;3;2;3;3;2;3;3;2,3;2,2;3,4;2;4,5;0,278235597760476;-0,489720532722817
"215";1218;"Männlich";1;1;4;1;1;2;4;1;1;2;3;1;1;1;4;1;1;1;4;2;5;1;5;5;1;1;5;1;1;5;2;1;1;5;5;5;5;5;5;1;1;2;1;1;1;1,2;1,2;4,6;1,25;2,4;-1,72974683476839;1,42785331793882
"216";1219;"Weiblich";2;3;3;1;1;2;3;2;2;2;3;2;2;2;2;2;1;2;3;1;4;4;4;4;1;1;4;1;1;4;1;1;2;3;2;5;5;5;5;2;2;2;3;2;3;1,9;1,9;3,8;1,75;3,8;-0,391091879749148;0,149470750831063
"217";1221;"Weiblich";2;4;4;1;2;1;4;1;2;3;3;2;2;2;3;1;1;2;3;1;4;1;5;5;1;1;5;1;1;5;1;2;5;4;5;5;5;5;5;1;1;2;2;2;2;1,4;2,1;4,5;2,5;3,5;-0,677946512967557;1,26805549705035
"218";1222;"Weiblich";3;2;2;2;4;4;2;2;3;4;2;2;3;1;3;2;3;3;2;2;3;3;4;4;2;3;4;5;4;3;1;1;1;5;3;4;3;1;2;3;3;3;2;3;1;2,4;3;3,5;1;5,4;1,13879949741571;-0,329922711834347
"219";1223;"Männlich";1;2;2;1;2;1;3;1;1;2;2;1;1;1;3;1;1;1;3;1;4;1;4;3;2;1;3;1;1;2;1;1;1;5;5;4;5;5;5;3;2;3;2;2;1;1,7;1,3;3,6;1;3;-1,15603756833157;-0,170124890945877
"220";1224;"Weiblich";3;3;2;3;3;2;2;3;3;3;1;3;3;3;2;4;3;2;1;3;2;3;4;4;3;3;4;4;4;2;2;3;3;4;3;3;3;2;2;3;3;4;3;4;2;3,3;2,8;3,1;2,5;6,1;1,80812697492533;-0,969113995388227
"221";1225;"Weiblich";4;2;4;1;3;2;4;2;1;2;3;2;2;2;3;2;1;2;3;2;5;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;1;1;2;2;2;1;1,7;2,1;4,6;1;3,8;-0,391091879749148;1,42785331793882
"222";1226;"Männlich";2;2;3;1;1;1;3;2;1;2;3;1;1;1;3;1;1;1;3;1;4;1;4;4;1;1;3;2;1;4;1;1;1;3;5;5;5;4;5;2;2;2;2;2;3;1,6;1,3;4,1;1,5;2,9;-1,25165577940438;0,628864213496472
"223";1227;"Weiblich";2;2;4;1;2;2;4;2;1;2;4;2;2;1;3;1;1;2;3;2;4;2;4;5;1;1;5;1;1;4;2;1;1;4;4;5;5;5;5;1;1;1;2;2;2;1,5;1,7;4,2;1,5;3,2;-0,964801146185967;0,788662034384943
"224";1228;"Weiblich";2;3;4;2;2;2;3;2;2;2;3;2;2;2;3;2;2;2;3;2;4;2;4;4;3;1;5;4;1;4;1;2;3;4;4;3;5;2;5;1;2;2;2;2;2;1,9;2,1;4,2;2;4;-0,199855457603541;0,788662034384943
"225";1229;"Weiblich";3;3;2;2;3;3;2;3;2;3;2;3;3;3;2;3;2;3;2;3;3;4;3;3;4;3;3;4;4;3;1;1;1;5;2;2;3;2;2;3;3;3;3;3;1;2,9;2,8;2,8;1;5,7;1,42565413063411;-1,44850745805364
"226";1230;"Weiblich";2;3;3;1;2;2;2;2;2;3;2;2;1;1;3;2;2;3;3;3;2;2;5;5;1;3;1;1;1;3;1;1;1;3;4;5;3;5;5;2;3;3;2;2;3;2,2;2,1;3,4;1,5;4,3;0,0869991756148699;-0,489720532722817
"227";1232;"Männlich";2;3;3;2;2;1;3;1;2;2;1;1;2;1;3;1;2;2;3;2;4;2;4;5;1;3;4;2;3;4;1;2;2;3;4;5;3;4;3;2;2;4;2;2;3;1,9;1,9;3,8;2;3,8;-0,391091879749148;0,149470750831063
"228";1233;"Männlich";2;3;3;1;2;1;3;1;1;1;3;1;2;1;4;1;2;2;3;1;5;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;2;2;2;1;2;1;1,4;1,7;4,6;1;3,1;-1,06041935725877;1,42785331793882
"229";1234;"Weiblich";2;3;3;2;3;2;2;1;1;3;4;2;1;2;2;2;1;2;2;2;4;1;5;5;5;1;5;5;1;4;1;1;1;1;5;1;5;1;5;2;3;1;3;3;5;2,1;2;4,4;2;4,1;-0,104237246530738;1,10825767616188
"230";1235;"Männlich";3;3;3;2;3;3;3;2;3;2;NA;2;3;2;3;2;3;2;2;2;3;3;4;4;4;4;4;4;3;3;1;1;2;4;3;2;2;2;3;2;2;NA;2;3;2;2,11111111111111;2,7;3,2;1,5;4,81111111111111;0,575714476653641;-0,809316174499757
"231";1236;"Männlich";2;2;3;1;2;2;3;1;3;1;3;1;2;2;3;1;2;2;3;1;4;2;5;5;1;1;5;1;1;5;2;1;1;5;4;5;5;5;5;2;2;2;2;2;1;1,5;2;4,4;1,25;3,5;-0,677946512967557;1,10825767616188
"232";1237;"Weiblich";2;3;3;1;2;2;3;1;2;3;3;1;2;3;3;1;1;3;3;2;4;2;4;4;2;2;3;2;1;4;4;3;2;4;4;4;4;4;5;2;2;2;2;2;2;1,6;2,3;3,8;2,75;3,9;-0,295473668676344;0,149470750831063
"233";1238;"Weiblich";3;3;2;2;3;2;2;3;2;3;2;2;3;2;2;2;4;3;2;2;3;5;3;3;2;5;3;5;5;2;2;1;2;5;1;4;1;1;1;3;3;3;3;3;1;2,6;2,8;2,6;1,5;5,4;1,13879949741571;-1,76810309983058
"234";1239;"Männlich";2;3;3;2;2;3;2;2;1;2;2;2;2;1;3;2;2;2;3;2;4;3;4;4;1;2;5;3;2;4;2;1;3;4;3;5;4;3;4;2;3;3;2;2;2;2,2;2;4;2;4,2;-0,00861903545793394;0,469066392608003
"235";1240;"Männlich";1;2;4;1;2;2;4;1;1;1;1;1;1;1;4;1;1;2;4;1;5;5;5;4;5;1;4;5;1;5;1;5;5;2;1;1;5;1;5;1;1;4;1;1;4;1,3;1,4;4;3,75;2,7;-1,44289220154998;0,469066392608003
"236";1241;"Männlich";2;2;3;2;2;2;4;3;2;2;3;2;2;1;3;1;2;2;3;2;4;1;4;4;2;2;5;2;1;4;1;2;2;2;5;4;4;4;5;2;1;2;2;2;4;1,9;1,9;4,1;2,25;3,8;-0,391091879749148;0,628864213496472
"237";1242;"Männlich";1;3;4;1;2;1;3;2;1;2;1;1;1;1;4;1;1;3;2;1;5;1;4;4;1;1;5;1;1;5;2;1;1;2;5;5;5;5;5;1;2;4;1;3;4;1,7;1,6;4,4;2;3,3;-0,869182935113164;1,10825767616188
"238";1243;"Männlich";1;2;3;1;4;1;2;1;1;3;2;1;1;1;3;1;2;1;2;1;4;1;4;3;1;1;5;1;1;5;2;2;2;3;5;5;5;5;5;2;3;3;2;3;3;1,8;1,7;4,2;2,25;3,5;-0,677946512967557;0,788662034384943
