"";"full_id";"gender";"stadi1";"stadi5";"stadi9";"stadi13";"stadi17";"aqf1";"aqf2";"aqf3";"aqf4";"aqf5";"aqf6";"aqf7";"aqf8";"apq26";"apq28";"apq35";"apq40";"apq40.r";"emotionality";"hostility";"punishment";"emotionality_z";"hostility_z"
"188";1193;"Weiblich";3;2;1;1;2;1;2;2;1;3;2;3;1;2;1;1;5;1;"1.8";"1.875";"1.25";-0,57705438768639;-0,440995519551146
"189";1194;"Männlich";3;3;3;2;2;1;1;1;1;1;2;1;1;1;1;1;5;1;"2.6";"1.125";"1";0,77337458744031;-1,62402788375316
"190";1195;"Männlich";2;1;1;1;1;1;2;2;3;3;2;3;1;2;2;2;4;2;"1.2";"2.125";"2";-1,58987611903142;-0,0466513981504753
"191";1196;"Weiblich";2;1;2;2;1;2;4;2;1;3;2;4;1;1;1;2;5;1;"1.6";"2.375";"1.25";-0,914661631468065;0,347692723250195
"192";1197;"Männlich";4;4;2;3;4;1;2;3;3;3;3;3;2;2;1;3;4;2;"3.4";"2.5";"2";2,12380356256701;0,54486478395053
"193";1198;"Weiblich";3;3;3;3;3;2;3;3;2;3;4;3;1;2;3;1;5;1;"3";"2.625";"1.75";1,44858907500366;0,742036844650865
"194";1199;"Weiblich";2;3;2;2;3;1;2;1;2;1;2;1;1;1;1;1;5;1;"2.4";"1.375";"1";0,435767343658635;-1,22968376235249
"195";1200;"Weiblich";3;3;3;3;3;1;3;2;2;4;4;3;2;2;3;2;5;1;"3";"2.625";"2";1,44858907500366;0,742036844650865
"196";1201;"Weiblich";1;4;2;3;2;4;2;3;2;3;2;2;4;5;3;2;2;4;"2.4";"2.75";"3.5";0,435767343658635;0,9392089053512
"197";1202;"Männlich";2;2;1;1;1;1;2;2;1;2;1;3;1;1;1;1;4;2;"1.4";"1.625";"1.25";-1,25226887524974;-0,835339640951816
"198";1203;"Weiblich";3;3;2;2;3;2;4;3;3;2;1;3;1;1;1;1;5;1;"2.6";"2.375";"1";0,77337458744031;0,347692723250195
"199";1204;"Männlich";2;2;2;2;1;1;2;1;1;3;2;2;1;1;1;1;5;1;"1.8";"1.625";"1";-0,57705438768639;-0,835339640951816
"200";1205;"Männlich";2;2;2;3;3;1;3;2;2;2;2;2;2;4;5;3;2;4;"2.4";"2";"4";0,435767343658635;-0,24382345885081
"201";1206;"Weiblich";3;1;1;1;1;1;2;3;1;3;2;3;1;1;1;1;5;1;"1.4";"2";"1";-1,25226887524974;-0,24382345885081
"202";1207;"Weiblich";3;3;2;3;3;2;2;2;2;3;3;3;3;1;3;3;3;3;"2.8";"2.5";"2.5";1,11098183122199;0,54486478395053
"203";1208;"Weiblich";2;2;2;3;2;1;1;2;2;3;2;3;2;1;1;2;3;3;"2.2";"2";"1.75";0,0981600998769604;-0,24382345885081
"204";1210;"Weiblich";3;2;3;4;1;3;2;2;1;4;1;3;1;1;1;3;1;5;"2.6";"2.125";"2.5";0,77337458744031;-0,0466513981504753
"205";1211;"Männlich";2;1;2;4;2;1;1;2;1;3;1;3;1;1;1;1;4;2;"2.2";"1.625";"1.25";0,0981600998769604;-0,835339640951816
"206";1212;"Weiblich";2;1;1;1;1;1;4;4;2;2;3;4;1;4;3;3;3;3;"1.2";"2.625";"3.25";-1,58987611903142;0,742036844650865
"207";1213;"Weiblich";4;4;2;3;3;3;4;3;2;2;3;2;2;1;1;1;5;1;"3.2";"2.625";"1";1,78619631878534;0,742036844650865
"208";1214;"Weiblich";3;3;3;3;3;3;3;2;4;3;3;3;2;1;4;1;5;1;"3";"2.875";"1.75";1,44858907500366;1,13638096605154
"209";1215;"Männlich";2;2;2;2;2;1;2;2;1;3;2;2;2;1;1;1;4;2;"2";"1.875";"1.25";-0,239447143904715;-0,440995519551146
"210";1216;"Männlich";2;2;1;2;2;1;1;1;2;2;2;3;2;1;1;1;5;1;"1.8";"1.75";"1";-0,57705438768639;-0,638167580251481
"211";1217;"Weiblich";3;1;1;1;2;2;3;4;1;4;3;2;3;1;2;2;3;3;"1.6";"2.75";"2";-0,914661631468065;0,9392089053512
"212";1219;"Weiblich";2;1;2;2;1;1;2;1;3;1;3;1;3;1;1;2;3;3;"1.6";"1.875";"1.75";-0,914661631468065;-0,440995519551146
"213";1220;"Männlich";2;2;1;2;1;2;1;1;1;4;2;2;2;2;2;3;5;1;"1.6";"1.875";"2";-0,914661631468065;-0,440995519551146
"214";1221;"Weiblich";2;2;2;2;1;1;1;4;1;2;1;2;1;1;2;5;4;2;"1.8";"1.625";"2.5";-0,57705438768639;-0,835339640951816
"215";1222;"Weiblich";3;4;3;3;3;1;3;3;3;4;3;4;2;1;1;1;5;1;"3.2";"2.875";"1";1,78619631878534;1,13638096605154
"216";1223;"Männlich";1;2;1;1;1;1;1;2;1;1;2;1;2;1;1;1;5;1;"1.2";"1.375";"1";-1,58987611903142;-1,22968376235249
"217";1224;"Weiblich";3;3;3;3;3;3;4;3;3;1;4;2;2;2;3;3;4;2;"3";"2.75";"2.5";1,44858907500366;0,9392089053512
"218";1225;"Weiblich";4;3;1;2;1;1;4;4;1;4;1;4;1;1;1;1;5;1;"2.2";"2.5";"1";0,0981600998769604;0,54486478395053
"219";1226;"Männlich";2;1;1;1;1;1;1;2;2;2;2;3;2;1;1;1;3;3;"1.2";"1.875";"1.5";-1,58987611903142;-0,440995519551146
"220";1227;"Weiblich";2;2;1;2;1;2;2;1;1;3;2;2;1;2;1;1;4;2;"1.6";"1.75";"1.5";-0,914661631468065;-0,638167580251481
"221";1228;"Weiblich";2;2;2;2;2;2;3;3;2;2;2;3;2;1;2;3;4;2;"2";"2.375";"2";-0,239447143904715;0,347692723250195
"222";1229;"Weiblich";3;3;2;3;2;3;3;2;3;3;3;3;3;1;1;1;5;1;"2.6";"2.875";"1";0,77337458744031;1,13638096605154
"223";1230;"Weiblich";2;2;2;1;2;1;4;4;2;3;1;1;1;1;1;1;3;3;"1.8";"2.125";"1.5";-0,57705438768639;-0,0466513981504753
"224";1232;"Männlich";2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2;3;3;"2";"1.625";"2";-0,239447143904715;-0,835339640951816
"225";1233;"Männlich";2;2;1;2;2;1;1;1;1;2;2;3;2;1;1;1;5;1;"1.8";"1.625";"1";-0,57705438768639;-0,835339640951816
"226";1234;"Weiblich";2;3;1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;5;"1.6";"1.5";"2";-0,914661631468065;-1,03251170165215
"227";1235;"Männlich";3;3;3;3;3;3;3;3;2;2;2;2;2;1;1;2;4;2;"3";"2.375";"1.5";1,44858907500366;0,347692723250195
"228";1236;"Männlich";2;2;3;2;2;1;1;3;2;1;2;3;2;2;1;1;5;1;"2.2";"1.875";"1.25";0,0981600998769604;-0,440995519551146
"229";1237;"Weiblich";2;2;2;2;1;2;3;2;2;3;2;2;2;4;3;2;4;2;"1.8";"2.25";"2.75";-0,57705438768639;0,15052066254986
"230";1238;"Weiblich";3;3;2;3;4;3;3;1;4;1;4;1;2;2;1;2;5;1;"3";"2.375";"1.5";1,44858907500366;0,347692723250195
"231";1239;"Männlich";2;2;1;2;2;1;1;1;3;3;1;2;1;2;1;3;4;2;"1.8";"1.625";"2";-0,57705438768639;-0,835339640951816
"232";1240;"Männlich";1;2;1;1;1;4;1;1;4;1;1;2;2;1;5;5;2;4;"1.2";"2";"3.75";-1,58987611903142;-0,24382345885081
"233";1241;"Männlich";2;2;2;2;2;2;2;2;2;3;2;2;3;1;2;2;2;4;"2";"2.25";"2.25";-0,239447143904715;0,15052066254986
"234";1242;"Männlich";1;2;1;1;1;1;2;1;1;2;2;2;1;2;1;1;2;4;"1.2";"1.5";"2";-1,58987611903142;-1,03251170165215
"235";1243;"Männlich";1;4;1;1;2;1;1;1;1;1;1;1;1;2;2;2;3;3;"1.8";"1";"2.25";-0,57705438768639;-1,82119994445349
"236";1244;"Weiblich";2;2;3;3;2;2;2;2;1;3;2;3;2;2;2;1;5;1;"2.4";"2.125";"1.5";0,435767343658635;-0,0466513981504753
"237";1246;"Männlich";1;2;2;2;3;1;2;2;2;2;3;3;2;1;1;5;4;2;"2";"2.125";"2.25";-0,239447143904715;-0,0466513981504753
"238";1247;"Weiblich";2;1;2;2;1;1;2;1;1;1;2;1;1;1;1;1;5;1;"1.6";"1.25";"1";-0,914661631468065;-1,42685582305282
"239";1248;"Weiblich";2;2;2;2;1;1;4;1;1;2;3;2;2;1;1;1;5;1;"1.8";"2";"1";-0,57705438768639;-0,24382345885081
"240";1249;"Weiblich";3;4;3;4;3;2;4;2;4;3;4;3;2;1;1;2;5;1;"3.4";"3";"1.25";2,12380356256701;1,33355302675187
"241";1250;"Weiblich";3;3;2;2;2;3;3;2;3;2;4;2;2;1;2;1;3;3;"2.4";"2.625";"1.75";0,435767343658635;0,742036844650865
"242";1251;"Männlich";2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;5;1;"1.8";"1.875";"1";-0,57705438768639;-0,440995519551146
"243";1252;"Weiblich";2;2;2;2;2;1;3;2;1;2;2;2;2;1;1;1;4;2;"2";"1.875";"1.25";-0,239447143904715;-0,440995519551146
"244";1253;"Weiblich";3;3;2;2;2;2;3;1;3;3;2;2;1;2;1;1;4;2;"2.4";"2.125";"1.5";0,435767343658635;-0,0466513981504753
"245";1254;"Männlich";4;4;1;2;2;3;2;4;4;3;3;4;4;3;5;5;5;1;"2.6";"3.375";"3.5";0,77337458744031;1,92506920885288
"246";1255;"Männlich";2;3;3;4;2;2;3;1;1;1;2;1;2;1;1;1;4;2;"2.8";"1.625";"1.25";1,11098183122199;-0,835339640951816
"247";1256;"Männlich";2;2;1;1;1;3;3;2;1;1;1;2;1;1;1;1;5;1;"1.4";"1.75";"1";-1,25226887524974;-0,638167580251481
"248";1257;"Weiblich";2;2;1;2;1;1;2;2;1;2;1;1;1;1;1;1;4;2;"1.6";"1.375";"1.25";-0,914661631468065;-1,22968376235249
"249";1258;"Männlich";3;2;2;2;2;3;3;4;2;2;2;2;2;1;2;2;5;1;"2.2";"2.5";"1.5";0,0981600998769604;0,54486478395053
"250";1259;"Weiblich";3;2;2;2;2;1;3;2;2;3;1;1;1;1;1;4;2;4;"2.2";"1.75";"2.5";0,0981600998769604;-0,638167580251481
"251";1260;"Männlich";3;3;2;3;3;2;3;3;2;4;3;3;2;2;2;3;1;5;"2.8";"2.75";"3";1,11098183122199;0,9392089053512
"252";1261;"Männlich";2;2;2;2;2;1;2;1;1;3;2;3;3;1;1;1;4;2;"2";"2";"1.25";-0,239447143904715;-0,24382345885081
"253";1263;"Männlich";3;3;2;2;4;4;4;3;4;3;4;3;4;1;1;1;5;1;"2.8";"3.625";"1";1,11098183122199;2,31941333025355
"254";1264;"Weiblich";3;4;3;3;2;3;3;2;1;4;4;4;2;1;1;1;5;1;"3";"2.875";"1";1,44858907500366;1,13638096605154
"255";1265;"Männlich";3;2;3;1;2;3;3;3;2;2;3;2;2;2;4;3;5;1;"2.2";"2.5";"2.5";0,0981600998769604;0,54486478395053
"256";1266;"Weiblich";3;2;2;2;2;3;3;2;2;1;2;1;1;1;1;1;3;3;"2.2";"1.875";"1.5";0,0981600998769604;-0,440995519551146
"257";1268;"Männlich";1;1;1;2;2;1;3;1;1;3;3;4;2;1;1;2;5;1;"1.4";"2.25";"1.25";-1,25226887524974;0,15052066254986
"258";1269;"Männlich";4;2;3;2;1;1;2;2;1;2;1;1;1;1;1;1;3;3;"2.4";"1.375";"1.5";0,435767343658635;-1,22968376235249
"259";1270;"Männlich";3;3;1;2;3;1;3;2;3;3;2;2;2;1;1;1;5;1;"2.4";"2.25";"1";0,435767343658635;0,15052066254986
"260";1271;"Männlich";3;2;1;1;1;1;3;3;1;1;1;2;1;1;2;2;5;1;"1.6";"1.625";"1.5";-0,914661631468065;-0,835339640951816
"261";1272;"Männlich";2;2;3;2;2;1;3;3;2;2;1;3;2;1;1;1;3;3;"2.2";"2.125";"1.5";0,0981600998769604;-0,0466513981504753
"262";1273;"Männlich";3;3;2;2;2;2;3;4;3;2;3;1;2;1;1;3;5;1;"2.4";"2.5";"1.5";0,435767343658635;0,54486478395053
"263";1274;"Männlich";2;3;3;3;2;3;3;4;4;4;3;3;3;3;4;3;3;3;"2.6";"3.375";"3.25";0,77337458744031;1,92506920885288
"264";1275;"Männlich";2;2;1;3;1;2;2;1;1;2;2;1;1;1;1;1;5;1;"1.8";"1.5";"1";-0,57705438768639;-1,03251170165215
"265";1276;"Weiblich";2;2;2;3;2;2;1;1;1;2;2;2;1;2;2;3;3;3;"2.2";"1.5";"2.5";0,0981600998769604;-1,03251170165215
"266";1277;"Männlich";2;2;2;2;2;2;2;2;2;2;2;3;2;1;1;2;4;2;"2";"2.125";"1.5";-0,239447143904715;-0,0466513981504753
"267";1278;"Weiblich";3;2;2;2;2;3;3;3;2;2;2;3;2;2;2;2;3;3;"2.2";"2.5";"2.25";0,0981600998769604;0,54486478395053
